stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000000ua,0000000000000000004v,0000000000000000000w,00000000000000000012,449,365,,http://www.crtm.es,2,,,2
0000000000000000006s,0000000000000000006v,000000000000000000cb,000000000000000000cv,584,409,,http://www.crtm.es,0,,,0
000000000000000000yh,0000000000000000007q,000000000000000000bn,0000000000000000005i,58,544,,http://www.crtm.es,1,,,1
000000000000000000em,0000000000000000004l,000000000000000000ie,0000000000000000002v,508,18,,http://www.crtm.es,2,,,2
000000000000000000s5,00000000000000000072,0000000000000000001n,00000000000000000007,100,468,,http://www.crtm.es,0,,,0
0000000000000000007v,0000000000000000004u,000000000000000000el,00000000000000000052,591,60,,http://www.crtm.es,1,,,1
0000000000000000006y,00000000000000000049,000000000000000000et,0000000000000000008e,240,551,,http://www.crtm.es,2,,,2
000000000000000000x8,0000000000000000003z,0000000000000000002n,0000000000000000009a,195,200,,http://www.crtm.es,0,,,0
000000000000000000eb,0000000000000000002y,000000000000000000ck,0000000000000000000m,893,155,,http://www.crtm.es,1,,,1
000000000000000000a4,0000000000000000000h,000000000000000000i5,000000000000000000fw,529,853,,http://www.crtm.es,2,,,2
000000000000000000wg,0000000000000000003k,000000000000000000dr,00000000000000000069,646,489,,http://www.crtm.es,0,,,0
000000000000000000nr,00000000000000000059,000000000000000000ht,00000000000000000095,661,606,,http://www.crtm.es,1,,,1
000000000000000000be,0000000000000000006k,000000000000000000ei,000000000000000000de,42,621,,http://www.crtm.es,2,,,2
000000000000000000ex,0000000000000000002a,000000000000000000cn,000000000000000000bs,92,2,,http://www.crtm.es,0,,,0
000000000000000000vc,00000000000000000036,000000000000000000cr,0000000000000000001w,383,52,,http://www.crtm.es,1,,,1
000000000000000000m2,0000000000000000000l,000000000000000000eh,000000000000000000fn,886,343,,http://www.crtm.es,2,,,2
00000000000000000090,0000000000000000001y,000000000000000000bx,000000000000000000e8,847,846,,http://www.crtm.es,0,,,0
000000000000000000d5,0000000000000000001u,0000000000000000001j,0000000000000000005f,842,807,,http://www.crtm.es,1,,,1
000000000000000000wo,00000000000000000064,000000000000000000bp,0000000000000000000p,712,802,,http://www.crtm.es,2,,,2
000000000000000000m1,0000000000000000006g,0000000000000000001m,000000000000000000dh,359,672,,http://www.crtm.es,0,,,0
000000000000000000uz,0000000000000000007b,000000000000000000dv,000000000000000000dy,262,319,,http://www.crtm.es,1,,,1
000000000000000000cl,0000000000000000005o,0000000000000000008u,00000000000000000094,767,222,,http://www.crtm.es,2,,,2
000000000000000000wv,00000000000000000077,0000000000000000005g,000000000000000000co,780,727,,http://www.crtm.es,0,,,0
000000000000000000jc,00000000000000000023,0000000000000000001f,000000000000000000e7,109,740,,http://www.crtm.es,1,,,1
000000000000000000ss,0000000000000000006y,0000000000000000008t,0000000000000000004p,825,69,,http://www.crtm.es,2,,,2
000000000000000000u2,00000000000000000071,0000000000000000004q,0000000000000000009y,270,785,,http://www.crtm.es,0,,,0
000000000000000000s7,0000000000000000001t,000000000000000000ao,0000000000000000006b,975,230,,http://www.crtm.es,1,,,1
000000000000000000ko,00000000000000000070,0000000000000000007j,0000000000000000002c,134,935,,http://www.crtm.es,2,,,2
0000000000000000007p,00000000000000000048,000000000000000000fr,0000000000000000004m,466,94,,http://www.crtm.es,0,,,0
00000000000000000058,0000000000000000000s,000000000000000000h4,0000000000000000007s,451,426,,http://www.crtm.es,1,,,1
000000000000000000u5,0000000000000000005j,000000000000000000jo,00000000000000000061,636,411,,http://www.crtm.es,2,,,2
0000000000000000009f,0000000000000000003l,0000000000000000006u,000000000000000000gl,401,596,,http://www.crtm.es,0,,,0
000000000000000000b2,00000000000000000029,0000000000000000009i,000000000000000000ar,345,361,,http://www.crtm.es,1,,,1
0000000000000000001i,0000000000000000002g,0000000000000000003n,0000000000000000007t,907,305,,http://www.crtm.es,2,,,2
000000000000000000t9,0000000000000000007i,000000000000000000aj,0000000000000000006r,384,867,,http://www.crtm.es,0,,,0
000000000000000000hw,0000000000000000005d,0000000000000000001r,0000000000000000007c,912,344,,http://www.crtm.es,1,,,1
0000000000000000005g,0000000000000000007k,000000000000000000hh,000000000000000000g3,514,872,,http://www.crtm.es,2,,,2
000000000000000000ya,00000000000000000009,0000000000000000005u,00000000000000000017,256,474,,http://www.crtm.es,0,,,0
000000000000000000b8,0000000000000000006i,000000000000000000bj,00000000000000000031,611,216,,http://www.crtm.es,1,,,1
0000000000000000007g,0000000000000000000u,000000000000000000jg,0000000000000000000r,760,571,,http://www.crtm.es,2,,,2
000000000000000000v6,0000000000000000002s,00000000000000000012,0000000000000000002i,598,720,,http://www.crtm.es,0,,,0
00000000000000000038,00000000000000000001,000000000000000000cv,0000000000000000008y,422,558,,http://www.crtm.es,1,,,1
000000000000000000hn,0000000000000000000q,0000000000000000005i,0000000000000000008c,891,382,,http://www.crtm.es,2,,,2
0000000000000000003g,00000000000000000033,0000000000000000002v,0000000000000000006d,977,851,,http://www.crtm.es,0,,,0
000000000000000000tc,00000000000000000037,000000000000000000ic,000000000000000000bv,186,937,,http://www.crtm.es,1,,,1
000000000000000000m5,0000000000000000001b,00000000000000000007,00000000000000000003,809,146,,http://www.crtm.es,2,,,2
000000000000000000wj,0000000000000000005x,00000000000000000052,00000000000000000026,863,769,,http://www.crtm.es,0,,,0
000000000000000000g2,0000000000000000004s,000000000000000000jc,0000000000000000000a,249,823,,http://www.crtm.es,1,,,1
000000000000000000gz,0000000000000000006l,0000000000000000008e,00000000000000000078,429,209,,http://www.crtm.es,2,,,2
00000000000000000009,00000000000000000030,0000000000000000009a,0000000000000000005e,64,389,,http://www.crtm.es,0,,,0
000000000000000000er,0000000000000000007r,000000000000000000h0,00000000000000000099,664,24,,http://www.crtm.es,1,,,1
000000000000000000a3,0000000000000000005b,0000000000000000000m,000000000000000000ga,120,624,,http://www.crtm.es,2,,,2
000000000000000000bv,00000000000000000021,000000000000000000fw,0000000000000000002t,102,80,,http://www.crtm.es,0,,,0
000000000000000000f4,0000000000000000000c,00000000000000000069,000000000000000000gw,643,62,,http://www.crtm.es,1,,,1
0000000000000000008c,00000000000000000014,00000000000000000095,0000000000000000009l,583,603,,http://www.crtm.es,2,,,2
000000000000000000gp,0000000000000000000v,000000000000000000de,0000000000000000003x,841,543,,http://www.crtm.es,0,,,0
000000000000000000h6,00000000000000000044,000000000000000000bs,000000000000000000d2,686,801,,http://www.crtm.es,1,,,1
000000000000000000m3,0000000000000000004d,0000000000000000001w,00000000000000000034,692,646,,http://www.crtm.es,2,,,2
000000000000000000hp,0000000000000000001a,000000000000000000fn,00000000000000000011,848,652,,http://www.crtm.es,0,,,0
000000000000000000e8,00000000000000000057,000000000000000000e8,000000000000000000ec,868,808,,http://www.crtm.es,1,,,1
00000000000000000057,0000000000000000007z,0000000000000000005f,0000000000000000008b,379,828,,http://www.crtm.es,2,,,2
000000000000000000si,0000000000000000007w,0000000000000000000p,00000000000000000090,782,339,,http://www.crtm.es,0,,,0
000000000000000000do,0000000000000000007m,000000000000000000i2,0000000000000000009s,161,742,,http://www.crtm.es,1,,,1
000000000000000000o7,0000000000000000001p,000000000000000000dh,0000000000000000001z,159,121,,http://www.crtm.es,2,,,2
000000000000000000ga,0000000000000000006t,000000000000000000dy,000000000000000000fx,107,119,,http://www.crtm.es,0,,,0
0000000000000000004w,00000000000000000040,00000000000000000094,00000000000000000063,773,67,,http://www.crtm.es,1,,,1
000000000000000000ah,0000000000000000006f,000000000000000000co,00000000000000000027,936,733,,http://www.crtm.es,2,,,2
000000000000000000b7,0000000000000000000g,000000000000000000e7,00000000000000000010,129,896,,http://www.crtm.es,0,,,0
000000000000000000fr,0000000000000000006a,0000000000000000004p,0000000000000000003c,336,89,,http://www.crtm.es,1,,,1
00000000000000000062,00000000000000000079,0000000000000000009y,0000000000000000002l,673,296,,http://www.crtm.es,2,,,2
000000000000000000hm,0000000000000000000t,0000000000000000006b,000000000000000000b4,354,633,,http://www.crtm.es,0,,,0
0000000000000000001e,0000000000000000004f,0000000000000000002c,0000000000000000008m,132,314,,http://www.crtm.es,1,,,1
0000000000000000002v,0000000000000000002q,0000000000000000004m,0000000000000000005n,414,92,,http://www.crtm.es,2,,,2
000000000000000000r3,0000000000000000002d,0000000000000000007s,0000000000000000006h,683,374,,http://www.crtm.es,0,,,0
0000000000000000004r,0000000000000000005c,00000000000000000061,00000000000000000004,614,643,,http://www.crtm.es,1,,,1
0000000000000000002a,0000000000000000003f,000000000000000000gl,0000000000000000002w,838,574,,http://www.crtm.es,2,,,2
000000000000000000xu,0000000000000000004r,000000000000000000ar,000000000000000000gt,608,798,,http://www.crtm.es,0,,,0
000000000000000000u1,0000000000000000002x,0000000000000000007t,000000000000000000gj,682,568,,http://www.crtm.es,1,,,1
00000000000000000095,0000000000000000000j,0000000000000000006r,0000000000000000009b,588,642,,http://www.crtm.es,2,,,2
000000000000000000fw,0000000000000000002r,0000000000000000007c,000000000000000000cc,162,548,,http://www.crtm.es,0,,,0
000000000000000000tt,0000000000000000002j,000000000000000000iy,000000000000000000cd,185,122,,http://www.crtm.es,1,,,1
000000000000000000vv,00000000000000000047,000000000000000000g3,000000000000000000d3,783,145,,http://www.crtm.es,2,,,2
000000000000000000ng,0000000000000000004n,00000000000000000017,0000000000000000003u,187,743,,http://www.crtm.es,0,,,0
000000000000000000vb,0000000000000000000b,00000000000000000031,000000000000000000fl,835,147,,http://www.crtm.es,1,,,1
0000000000000000009j,0000000000000000007y,0000000000000000000r,000000000000000000cs,530,795,,http://www.crtm.es,2,,,2
00000000000000000067,0000000000000000006p,000000000000000000ji,00000000000000000058,672,490,,http://www.crtm.es,0,,,0
000000000000000000jn,0000000000000000005w,0000000000000000002i,00000000000000000053,328,632,,http://www.crtm.es,1,,,1
000000000000000000ns,0000000000000000000y,0000000000000000008y,000000000000000000c0,465,288,,http://www.crtm.es,2,,,2
000000000000000000d1,00000000000000000074,0000000000000000008c,0000000000000000003p,784,425,,http://www.crtm.es,0,,,0
000000000000000000la,0000000000000000006z,0000000000000000006d,000000000000000000bz,213,744,,http://www.crtm.es,1,,,1
0000000000000000007f,0000000000000000004k,000000000000000000bv,0000000000000000002z,502,173,,http://www.crtm.es,2,,,2
000000000000000000l6,0000000000000000006c,00000000000000000003,00000000000000000084,953,462,,http://www.crtm.es,0,,,0
000000000000000000ij,0000000000000000004z,00000000000000000026,000000000000000000ep,571,913,,http://www.crtm.es,1,,,1
0000000000000000005n,00000000000000000016,0000000000000000000a,000000000000000000bm,729,531,,http://www.crtm.es,2,,,2
000000000000000000jt,0000000000000000002b,00000000000000000078,0000000000000000001c,801,689,,http://www.crtm.es,0,,,0
00000000000000000061,0000000000000000003w,000000000000000000jm,0000000000000000006n,655,761,,http://www.crtm.es,1,,,1
000000000000000000qe,0000000000000000003o,0000000000000000005e,0000000000000000004g,895,615,,http://www.crtm.es,2,,,2
000000000000000000f2,00000000000000000019,00000000000000000099,0000000000000000003g,72,855,,http://www.crtm.es,0,,,0
000000000000000000bl,0000000000000000004h,000000000000000000ga,0000000000000000005h,872,32,,http://www.crtm.es,1,,,1
000000000000000000fm,00000000000000000046,0000000000000000002t,00000000000000000025,483,832,,http://www.crtm.es,2,,,2
000000000000000000qg,00000000000000000013,000000000000000000gw,000000000000000000gh,459,443,,http://www.crtm.es,0,,,0
000000000000000000a0,00000000000000000005,000000000000000000ip,0000000000000000007v,844,419,,http://www.crtm.es,1,,,1
000000000000000000y2,0000000000000000003m,0000000000000000009l,00000000000000000087,764,804,,http://www.crtm.es,2,,,2
000000000000000000el,0000000000000000002p,0000000000000000003x,000000000000000000gv,702,724,,http://www.crtm.es,0,,,0
000000000000000000qi,0000000000000000006j,000000000000000000hr,000000000000000000d7,99,662,,http://www.crtm.es,1,,,1
000000000000000000w9,0000000000000000001k,000000000000000000d2,0000000000000000006q,565,59,,http://www.crtm.es,2,,,2
000000000000000000ow,00000000000000000076,00000000000000000034,0000000000000000006m,573,525,,http://www.crtm.es,0,,,0
000000000000000000nx,0000000000000000004i,00000000000000000011,0000000000000000003q,781,533,,http://www.crtm.es,1,,,1
000000000000000000l8,0000000000000000004w,000000000000000000ec,000000000000000000cp,135,741,,http://www.crtm.es,2,,,2
000000000000000000ad,0000000000000000000i,0000000000000000008b,0000000000000000004y,492,95,,http://www.crtm.es,0,,,0
0000000000000000003j,0000000000000000001o,00000000000000000090,000000000000000000gg,693,452,,http://www.crtm.es,1,,,1
000000000000000000cy,0000000000000000005k,0000000000000000009s,00000000000000000075,874,653,,http://www.crtm.es,2,,,2
000000000000000000s4,0000000000000000004b,0000000000000000001z,00000000000000000054,535,834,,http://www.crtm.es,0,,,0
0000000000000000008k,00000000000000000002,000000000000000000fx,0000000000000000007p,802,495,,http://www.crtm.es,1,,,1
000000000000000000bj,0000000000000000001g,00000000000000000063,0000000000000000003v,681,762,,http://www.crtm.es,2,,,2
0000000000000000001o,00000000000000000066,000000000000000000i1,000000000000000000gb,562,641,,http://www.crtm.es,0,,,0
0000000000000000004f,0000000000000000001x,00000000000000000027,0000000000000000003j,495,522,,http://www.crtm.es,1,,,1
000000000000000000wi,0000000000000000006e,00000000000000000010,0000000000000000007n,771,455,,http://www.crtm.es,2,,,2
00000000000000000083,0000000000000000002m,0000000000000000003c,0000000000000000002f,884,731,,http://www.crtm.es,0,,,0
000000000000000000in,00000000000000000060,0000000000000000002l,0000000000000000006s,795,844,,http://www.crtm.es,1,,,1
000000000000000000pb,00000000000000000042,000000000000000000b4,00000000000000000082,499,755,,http://www.crtm.es,2,,,2
0000000000000000007w,0000000000000000005t,0000000000000000008m,000000000000000000d9,875,459,,http://www.crtm.es,0,,,0
000000000000000000rt,0000000000000000000o,000000000000000000jd,00000000000000000086,561,835,,http://www.crtm.es,1,,,1
000000000000000000fv,00000000000000000028,0000000000000000005n,000000000000000000g5,469,521,,http://www.crtm.es,2,,,2
000000000000000000e5,0000000000000000001q,0000000000000000006h,00000000000000000073,95,429,,http://www.crtm.es,0,,,0
0000000000000000000a,0000000000000000003d,00000000000000000004,000000000000000000g0,461,55,,http://www.crtm.es,1,,,1
000000000000000000ge,0000000000000000003b,0000000000000000002w,000000000000000000db,896,421,,http://www.crtm.es,2,,,2
000000000000000000cf,0000000000000000001v,000000000000000000j2,0000000000000000009m,98,856,,http://www.crtm.es,0,,,0
0000000000000000005f,0000000000000000002h,000000000000000000iz,0000000000000000001h,539,58,,http://www.crtm.es,1,,,1
000000000000000000or,0000000000000000002k,000000000000000000gt,000000000000000000a9,906,499,,http://www.crtm.es,2,,,2
000000000000000000h7,0000000000000000003e,000000000000000000gj,000000000000000000e9,358,866,,http://www.crtm.es,0,,,0
000000000000000000ip,00000000000000000041,0000000000000000009b,00000000000000000065,236,318,,http://www.crtm.es,1,,,1
000000000000000000tv,00000000000000000043,000000000000000000hq,0000000000000000001s,91,196,,http://www.crtm.es,2,,,2
000000000000000000vo,00000000000000000080,000000000000000000cc,000000000000000000gn,357,51,,http://www.crtm.es,0,,,0
0000000000000000009n,0000000000000000004t,000000000000000000cd,000000000000000000c7,210,317,,http://www.crtm.es,1,,,1
